iid,dataname,epsilon,personalized,clean_per_class,poisoned_per_class,asr,cad
IID,MNIST,0.001,True,"tensor([0.9878, 0.9912, 0.9789, 0.9794, 0.9949, 0.9843, 0.9906, 0.9833, 0.9736,
        0.9859])","tensor([0.9888, 0.9904, 0.9779, 0.9775, 0.0000, 0.9853, 0.9875, 0.9824, 0.9776,
        0.9950])",0.99589741230011,0.0015746355056762
IID,MNIST,0.001,True,"tensor([0.9878, 0.9912, 0.9789, 0.9794, 0.9949, 0.9843, 0.9906, 0.9833, 0.9736,
        0.9859])","tensor([0.9888, 0.9904, 0.9779, 0.9775, 0.9938, 0.0000, 0.9875, 0.9824, 0.9776,
        0.9899])",0.988726019859314,0.0015746355056762
IID,MNIST,0.001,True,"tensor([0.9858, 0.9930, 0.9770, 0.9822, 0.9949, 0.9799, 0.9895, 0.9796, 0.9765,
        0.9850])","tensor([0.9888, 0.9886, 0.9779, 0.9831, 0.9949, 0.9810, 0.0000, 0.9796, 0.9785,
        0.9849])",0.9895287752151488,0.0020235180854797
IID,MNIST,0.001,True,"tensor([0.9878, 0.9912, 0.9789, 0.9794, 0.9949, 0.9843, 0.9906, 0.9833, 0.9736,
        0.9859])","tensor([0.9888, 0.9904, 0.9779, 0.9775, 0.9938, 0.9853, 0.9875, 0.0000, 0.9776,
        0.9909])",0.990224838256836,0.0015746355056762
IID,MNIST,0.001,True,"tensor([0.9878, 0.9912, 0.9789, 0.9794, 0.9949, 0.9843, 0.9906, 0.9833, 0.9736,
        0.9859])","tensor([0.9888, 0.9904, 0.9779, 0.9775, 0.9938, 0.9853, 0.9875, 0.9824, 0.0000,
        0.9909])",0.9846938848495485,0.0015746355056762
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.0000, 0.9808, 0.9861, 0.9889, 0.9843, 0.9906, 0.9788, 0.9937,
        0.9919])",0.9886363744735718,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.0000, 0.9861, 0.9889, 0.9843, 0.9906, 0.9788, 0.9937,
        0.9919])",0.9836695194244384,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9818, 0.9895, 0.9788, 0.9851, 0.9888, 0.9832, 0.9916, 0.9758, 0.9917,
        0.9880])","tensor([0.9828, 0.9895, 0.9789, 0.0000, 0.9899, 0.9854, 0.9895, 0.9806, 0.9937,
        0.9890])",0.9860835075378418,0.0023431181907653
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9861, 0.0000, 0.9843, 0.9906, 0.9788, 0.9937,
        0.9919])",0.9898682832717896,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9858, 0.9886, 0.9808, 0.9861, 0.9889, 0.0000, 0.9906, 0.9788, 0.9937,
        0.9919])",0.9854260087013244,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9779, 0.9878, 0.9826, 0.9852, 0.9919, 0.9843, 0.9905, 0.9778, 0.9937,
        0.9889])","tensor([0.9879, 0.9869, 0.9817, 0.9861, 0.9909, 0.9854, 0.0000, 0.9769, 0.9927,
        0.9919])",0.9926470518112184,0.0017160773277282
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9861, 0.9889, 0.9843, 0.9906, 0.0000, 0.9937,
        0.9919])",0.9797492623329164,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9909, 0.9886, 0.9808, 0.9861, 0.9889, 0.9843, 0.9906, 0.9788, 0.0000,
        0.9919])",0.9947807788848876,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9878, 0.9886, 0.9808, 0.9861, 0.9889, 0.9843, 0.9906, 0.9788, 0.9937,
        0.0000])",0.9919354915618896,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.0000, 0.9886, 0.9808, 0.9861, 0.9889, 0.9843, 0.9906, 0.9788, 0.9937,
        0.9919])",0.9847870469093324,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9904, 0.0000, 0.9861, 0.9889, 0.9843, 0.9906, 0.9788, 0.9937,
        0.9919])",0.981748342514038,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9838, 0.9878, 0.9788, 0.9861, 0.9898, 0.9854, 0.9885, 0.9758, 0.9906,
        0.9899])","tensor([0.9828, 0.9878, 0.9789, 0.0000, 0.9889, 0.9854, 0.9885, 0.9787, 0.9927,
        0.9909])",0.987051784992218,0.0021106600761413
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9861, 0.0000, 0.9843, 0.9906, 0.9788, 0.9937,
        0.9919])",0.9888551235198976,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9861, 0.9889, 0.0000, 0.9906, 0.9788, 0.9937,
        0.9919])",0.984304904937744,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9808, 0.9860, 0.9779, 0.9841, 0.9928, 0.9843, 0.9874, 0.9787, 0.9917,
        0.9890])","tensor([0.9828, 0.9887, 0.9789, 0.9851, 0.9918, 0.9865, 0.0000, 0.9779, 0.9937,
        0.9899])",0.9895397424697876,0.0024954676628112
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9913, 0.9808, 0.9861, 0.9889, 0.9843, 0.9906, 0.0000, 0.9937,
        0.9919])",0.9797492623329164,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9861, 0.9889, 0.9843, 0.9906, 0.9788, 0.0000,
        0.9919])",0.9937369227409364,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9930, 0.9808, 0.9861, 0.9889, 0.9843, 0.9906, 0.9788, 0.9937,
        0.0000])",0.9919354915618896,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.0000, 0.9886, 0.9837, 0.9861, 0.9889, 0.9843, 0.9906, 0.9788, 0.9937,
        0.9919])",0.9847870469093324,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.0000, 0.9817, 0.9861, 0.9889, 0.9843, 0.9906, 0.9788, 0.9937,
        0.9919])",0.9903846383094788,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9838, 0.9869, 0.9732, 0.9880, 0.9898, 0.9821, 0.9895, 0.9777, 0.9916,
        0.9889])","tensor([0.9838, 0.9886, 0.9782, 0.0000, 0.9889, 0.9843, 0.9895, 0.9805, 0.9927,
        0.9899])",0.9890219569206238,0.0026027560234069
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9827, 0.9861, 0.0000, 0.9843, 0.9906, 0.9788, 0.9937,
        0.9919])",0.9908814430236816,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9861, 0.9889, 0.0000, 0.9906, 0.9788, 0.9937,
        0.9919])",0.984304904937744,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9838, 0.9878, 0.9741, 0.9851, 0.9898, 0.9843, 0.9905, 0.9759, 0.9876,
        0.9899])","tensor([0.9848, 0.9878, 0.9761, 0.9861, 0.9909, 0.9853, 0.0000, 0.9788, 0.9917,
        0.9909])",0.9905857443809508,0.0028973817825317
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9866, 0.9861, 0.9889, 0.9843, 0.9906, 0.0000, 0.9937,
        0.9919])",0.9836065769195556,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9846, 0.9861, 0.9889, 0.9843, 0.9906, 0.9788, 0.0000,
        0.9919])",0.9947807788848876,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9861, 0.9889, 0.9843, 0.9906, 0.9788, 0.9937,
        0.0000])",0.9919354915618896,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.0000, 0.9886, 0.9808, 0.9861, 0.9889, 0.9843, 0.9906, 0.9788, 0.9937,
        0.9919])",0.9847870469093324,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.0000, 0.9808, 0.9871, 0.9889, 0.9843, 0.9906, 0.9788, 0.9937,
        0.9919])",0.9886363744735718,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.0000, 0.9871, 0.9889, 0.9843, 0.9906, 0.9788, 0.9937,
        0.9919])",0.9836695194244384,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9861, 0.0000, 0.9843, 0.9906, 0.9788, 0.9937,
        0.9919])",0.9888551235198976,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9931, 0.9889, 0.0000, 0.9906, 0.9788, 0.9937,
        0.9919])",0.994394600391388,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9828, 0.9869, 0.9797, 0.9812, 0.9888, 0.9798, 0.9853, 0.9769, 0.9927,
        0.9909])","tensor([0.9848, 0.9869, 0.9808, 0.9812, 0.9898, 0.9831, 0.0000, 0.9817, 0.9927,
        0.9919])",0.9843587279319764,0.0032672882080078
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9871, 0.9889, 0.9843, 0.9906, 0.0000, 0.9937,
        0.9919])",0.9807136058807372,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9881, 0.9889, 0.9843, 0.9906, 0.9788, 0.0000,
        0.9919])",0.9947807788848876,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9881, 0.9889, 0.9843, 0.9906, 0.9788, 0.9937,
        0.0000])",0.9919354915618896,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.0000, 0.9886, 0.9808, 0.9861, 0.9899, 0.9843, 0.9906, 0.9788, 0.9937,
        0.9919])",0.9847870469093324,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.0000, 0.9808, 0.9861, 0.9889, 0.9843, 0.9906, 0.9788, 0.9937,
        0.9919])",0.9886363744735718,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.0000, 0.9861, 0.9909, 0.9843, 0.9906, 0.9788, 0.9937,
        0.9919])",0.9827089309692384,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9808, 0.9869, 0.9789, 0.9840, 0.9828, 0.9843, 0.9906, 0.9740, 0.9916,
        0.9859])","tensor([0.9838, 0.9886, 0.9799, 0.0000, 0.9889, 0.9865, 0.9875, 0.9758, 0.9948,
        0.9890])",0.9840637445449828,0.0037960410118103
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9861, 0.9889, 0.0000, 0.9906, 0.9788, 0.9937,
        0.9919])",0.984304904937744,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9838, 0.9878, 0.9760, 0.9851, 0.9908, 0.9843, 0.9854, 0.9797, 0.9896,
        0.9870])","tensor([0.9858, 0.9869, 0.9770, 0.9861, 0.9919, 0.9831, 0.0000, 0.9788, 0.9927,
        0.9889])",0.9895833134651184,0.0028406381607055
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9861, 0.9889, 0.9843, 0.9906, 0.0000, 0.9937,
        0.9919])",0.97878497838974,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9861, 0.9889, 0.9843, 0.9906, 0.9788, 0.0000,
        0.9919])",0.9937369227409364,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9861, 0.9939, 0.9843, 0.9906, 0.9788, 0.9937,
        0.0000])",0.9949596524238586,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.0000, 0.9886, 0.9808, 0.9861, 0.9889, 0.9854, 0.9906, 0.9788, 0.9937,
        0.9919])",0.9858012199401855,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.0000, 0.9808, 0.9861, 0.9889, 0.9843, 0.9906, 0.9788, 0.9937,
        0.9919])",0.9886363744735718,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.0000, 0.9861, 0.9889, 0.9843, 0.9906, 0.9788, 0.9937,
        0.9919])",0.9807876944541932,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9858, 0.9895, 0.9779, 0.9851, 0.9888, 0.9810, 0.9885, 0.9778, 0.9917,
        0.9880])","tensor([0.9838, 0.9895, 0.9799, 0.0000, 0.9909, 0.9933, 0.9885, 0.9807, 0.9937,
        0.9899])",0.9930486679077148,0.0023791193962097
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9861, 0.0000, 0.9843, 0.9906, 0.9788, 0.9937,
        0.9919])",0.9888551235198976,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9789, 0.9895, 0.9798, 0.9871, 0.9888, 0.9821, 0.9864, 0.9750, 0.9917,
        0.9899])","tensor([0.9808, 0.9869, 0.9808, 0.9871, 0.9908, 0.9844, 0.0000, 0.9779, 0.9937,
        0.9929])",0.9895287752151488,0.0028743147850036
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9861, 0.9889, 0.9843, 0.9906, 0.0000, 0.9937,
        0.9919])",0.9797492623329164,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9861, 0.9889, 0.9854, 0.9906, 0.9788, 0.0000,
        0.9919])",0.9947807788848876,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9861, 0.9889, 0.9865, 0.9906, 0.9788, 0.9937,
        0.0000])",0.9939516186714172,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.0000, 0.9886, 0.9808, 0.9861, 0.9889, 0.9843, 0.9927, 0.9788, 0.9937,
        0.9919])",0.9898580312728882,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.0000, 0.9808, 0.9861, 0.9889, 0.9843, 0.9916, 0.9788, 0.9937,
        0.9919])",0.99125874042511,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.0000, 0.9861, 0.9889, 0.9843, 0.9906, 0.9788, 0.9937,
        0.9919])",0.981748342514038,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9838, 0.9895, 0.9826, 0.9851, 0.9878, 0.9789, 0.9895, 0.9721, 0.9906,
        0.9909])","tensor([0.9848, 0.9878, 0.9827, 0.0000, 0.9879, 0.9832, 0.9854, 0.9768, 0.9927,
        0.9909])",0.986069679260254,0.0026904344558715
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9861, 0.0000, 0.9843, 0.9916, 0.9788, 0.9937,
        0.9919])",0.9918946027755736,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9861, 0.9889, 0.0000, 0.9927, 0.9788, 0.9937,
        0.9919])",0.9854260087013244,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9861, 0.9889, 0.9843, 0.9906, 0.0000, 0.9937,
        0.9919])",0.97878497838974,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9861, 0.9889, 0.9843, 0.9937, 0.9788, 0.0000,
        0.9919])",0.9937369227409364,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9861, 0.9889, 0.9843, 0.9906, 0.9788, 0.9937,
        0.0000])",0.9919354915618896,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.0000, 0.9886, 0.9808, 0.9861, 0.9889, 0.9843, 0.9906, 0.9797, 0.9937,
        0.9919])",0.9847870469093324,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.0000, 0.9808, 0.9861, 0.9889, 0.9843, 0.9906, 0.9797, 0.9937,
        0.9919])",0.99125874042511,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.0000, 0.9861, 0.9889, 0.9843, 0.9906, 0.9836, 0.9937,
        0.9919])",0.9865514039993286,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9828, 0.9878, 0.9798, 0.9860, 0.9899, 0.9854, 0.9916, 0.9703, 0.9927,
        0.9889])","tensor([0.9838, 0.9886, 0.9789, 0.0000, 0.9889, 0.9854, 0.9906, 0.9788, 0.9937,
        0.9899])",0.986069679260254,0.0022600293159484
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9861, 0.0000, 0.9843, 0.9906, 0.9788, 0.9937,
        0.9919])",0.9888551235198976,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9861, 0.9889, 0.0000, 0.9906, 0.9797, 0.9937,
        0.9919])",0.984304904937744,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9808, 0.9886, 0.9779, 0.9861, 0.9898, 0.9843, 0.9885, 0.9703, 0.9917,
        0.9899])","tensor([0.9828, 0.9878, 0.9779, 0.9870, 0.9908, 0.9854, 0.0000, 0.9695, 0.9927,
        0.9929])",0.9884817004203796,0.002990186214447
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9861, 0.9889, 0.9843, 0.9906, 0.9826, 0.0000,
        0.9919])",0.9958246350288392,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9861, 0.9889, 0.9843, 0.9906, 0.9865, 0.9937,
        0.0000])",0.992943525314331,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.0000, 0.9886, 0.9808, 0.9861, 0.9889, 0.9843, 0.9906, 0.9788, 0.9948,
        0.9919])",0.9908722043037416,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.0000, 0.9808, 0.9861, 0.9889, 0.9843, 0.9906, 0.9788, 0.9937,
        0.9919])",0.9886363744735718,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.0000, 0.9861, 0.9889, 0.9843, 0.9906, 0.9788, 0.9948,
        0.9919])",0.9846301674842834,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9838, 0.9869, 0.9770, 0.9871, 0.9898, 0.9843, 0.9895, 0.9778, 0.9927,
        0.9889])","tensor([0.9838, 0.9878, 0.9770, 0.0000, 0.9889, 0.9854, 0.9895, 0.9797, 0.9927,
        0.9909])",0.9890655875205994,0.0019909739494323
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9861, 0.0000, 0.9843, 0.9906, 0.9788, 0.9937,
        0.9919])",0.9888551235198976,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9861, 0.9889, 0.0000, 0.9906, 0.9788, 0.9948,
        0.9919])",0.9854260087013244,0.0015158057212829
IID,MNIST,0.001,False,"tensor([0.9838, 0.9886, 0.9779, 0.9851, 0.9888, 0.9854, 0.9895, 0.9768, 0.9886,
        0.9879])","tensor([0.9848, 0.9886, 0.9798, 0.9861, 0.9908, 0.9854, 0.0000, 0.9797, 0.9917,
        0.9910])",0.9916142821311952,0.0025264024734497
IID,MNIST,0.001,False,"tensor([0.9848, 0.9895, 0.9788, 0.9861, 0.9898, 0.9843, 0.9916, 0.9750, 0.9927,
        0.9899])","tensor([0.9848, 0.9886, 0.9808, 0.9861, 0.9889, 0.9843, 0.9906, 0.0000, 0.9958,
        0.9919])",0.9826422333717346,0.0015158057212829
